source_id,translation_id_1,translation_id_2,translation_1,translation_2,human_score_1,human_score_2,model_preference_score,model_agrees
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",83,79," Fjerenes struktur tyder på, at den ikke var brugt i flyvning, men snarere for temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, viser prøven voksen fældning og ikke en babys fjer."," Fjerstrukturerne antyder, at de ikke var i brug under flyvningen, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, så viser prøven voksen fjerdragt og ikke en kyllings dun.",2,4,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",84,79," Fjerenes struktur antyder, at de ikke var i brug til at flyve med, men snarere til regulering af temperaturen eller visning. Forskerne antog, at selv om det her er halen af en ung dinosaur, så viste prøven voksenplumage og ikke en kyllings udstødte."," Fjerstrukturerne antyder, at de ikke var i brug under flyvningen, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, så viser prøven voksen fjerdragt og ikke en kyllings dun.",2,4,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",85,79," Fjers struktur tyder på, at de ikke blev brugt i flyveprocessen, men snarere til regulering af temperaturen og fremtrædning. Forskerne foreslog, at selvom det er ryggen af en ung dinosaurus, viser prøverne også voksen fjerdragt og ikke en kyllings."," Fjerstrukturerne antyder, at de ikke var i brug under flyvningen, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, så viser prøven voksen fjerdragt og ikke en kyllings dun.",3,4,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",86,79," Fjerstrukturen antyder, at de ikke blev brugt i flyvning, men snarere til temperaturregulering eller fremvisning. Forskerne foreslog, at selv om det er halen på et ungt dyr, så viser prøven voksen fjerdragt og ikke en babys dun."," Fjerstrukturerne antyder, at de ikke var i brug under flyvningen, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, så viser prøven voksen fjerdragt og ikke en kyllings dun.",3,4,0.0,False
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",81,80," Fjerstrukturens design antyder, at de ikke blev brugt under flyvning, men snarere til at regulere temperaturen eller som standere. Forskerne foreslog, at selv om dette er en unge fra en ung dinosaur, inkluderer prøven voksen fjerdragt og ikke en yngles fjer."," Strukturen på fjerene tyder på, at de ikke blev brugt i flyvning, men snarere til regulering af temperaturen eller fremvisning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, viser prøven voksenfjær, ikke en uges fjer.",2,3,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",83,80," Fjerenes struktur tyder på, at den ikke var brugt i flyvning, men snarere for temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, viser prøven voksen fældning og ikke en babys fjer."," Strukturen på fjerene tyder på, at de ikke blev brugt i flyvning, men snarere til regulering af temperaturen eller fremvisning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, viser prøven voksenfjær, ikke en uges fjer.",2,3,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",84,80," Fjerenes struktur antyder, at de ikke var i brug til at flyve med, men snarere til regulering af temperaturen eller visning. Forskerne antog, at selv om det her er halen af en ung dinosaur, så viste prøven voksenplumage og ikke en kyllings udstødte."," Strukturen på fjerene tyder på, at de ikke blev brugt i flyvning, men snarere til regulering af temperaturen eller fremvisning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, viser prøven voksenfjær, ikke en uges fjer.",2,3,0.5,False
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",81,82," Fjerstrukturens design antyder, at de ikke blev brugt under flyvning, men snarere til at regulere temperaturen eller som standere. Forskerne foreslog, at selv om dette er en unge fra en ung dinosaur, inkluderer prøven voksen fjerdragt og ikke en yngles fjer."," Undersøgelsen af fjerenes struktur antyder, at de ikke blev brugt i flugten, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selvom dette er halen på en ung dinosaur, viser prøven voksen fjerdragt frem for en ungefugl.",2,3,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",81,85," Fjerstrukturens design antyder, at de ikke blev brugt under flyvning, men snarere til at regulere temperaturen eller som standere. Forskerne foreslog, at selv om dette er en unge fra en ung dinosaur, inkluderer prøven voksen fjerdragt og ikke en yngles fjer."," Fjers struktur tyder på, at de ikke blev brugt i flyveprocessen, men snarere til regulering af temperaturen og fremtrædning. Forskerne foreslog, at selvom det er ryggen af en ung dinosaurus, viser prøverne også voksen fjerdragt og ikke en kyllings.",2,3,0.5,False
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",81,86," Fjerstrukturens design antyder, at de ikke blev brugt under flyvning, men snarere til at regulere temperaturen eller som standere. Forskerne foreslog, at selv om dette er en unge fra en ung dinosaur, inkluderer prøven voksen fjerdragt og ikke en yngles fjer."," Fjerstrukturen antyder, at de ikke blev brugt i flyvning, men snarere til temperaturregulering eller fremvisning. Forskerne foreslog, at selv om det er halen på et ungt dyr, så viser prøven voksen fjerdragt og ikke en babys dun.",2,3,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",83,82," Fjerenes struktur tyder på, at den ikke var brugt i flyvning, men snarere for temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, viser prøven voksen fældning og ikke en babys fjer."," Undersøgelsen af fjerenes struktur antyder, at de ikke blev brugt i flugten, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selvom dette er halen på en ung dinosaur, viser prøven voksen fjerdragt frem for en ungefugl.",2,3,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",84,82," Fjerenes struktur antyder, at de ikke var i brug til at flyve med, men snarere til regulering af temperaturen eller visning. Forskerne antog, at selv om det her er halen af en ung dinosaur, så viste prøven voksenplumage og ikke en kyllings udstødte."," Undersøgelsen af fjerenes struktur antyder, at de ikke blev brugt i flugten, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selvom dette er halen på en ung dinosaur, viser prøven voksen fjerdragt frem for en ungefugl.",2,3,0.5,False
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",83,85," Fjerenes struktur tyder på, at den ikke var brugt i flyvning, men snarere for temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, viser prøven voksen fældning og ikke en babys fjer."," Fjers struktur tyder på, at de ikke blev brugt i flyveprocessen, men snarere til regulering af temperaturen og fremtrædning. Forskerne foreslog, at selvom det er ryggen af en ung dinosaurus, viser prøverne også voksen fjerdragt og ikke en kyllings.",2,3,0.5,False
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",83,86," Fjerenes struktur tyder på, at den ikke var brugt i flyvning, men snarere for temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, viser prøven voksen fældning og ikke en babys fjer."," Fjerstrukturen antyder, at de ikke blev brugt i flyvning, men snarere til temperaturregulering eller fremvisning. Forskerne foreslog, at selv om det er halen på et ungt dyr, så viser prøven voksen fjerdragt og ikke en babys dun.",2,3,1.0,True
